Taxi ID,Date,Time,Latitude,Longitude,Temperature
46,2002/2/14,06:19:15.128811+01,41.80553444,12.45017408,7.302276218
46,2002/2/14,06:19:27.20877+01,41.80734822,12.45287244,9.991116199
46,2002/2/14,11:31:43.062033+01,41.92725652,12.48820109,10.1012791
46,2002/2/14,11:59:58.080478+01,41.92258039,12.49145236,9.56994814
46,2002/2/14,12:00:13.097276+01,41.9227725,12.4918501,10.53236362
46,2002/3/14,06:56:24.126708+01,41.93560002,12.53500689,9.878945761
46,2002/3/14,08:05:30.55775+01,41.92588274,12.52273981,10.92709693
46,2002/3/14,12:00:10.609621+01,41.93319789,12.51180018,16.84504677
46,2002/3/14,12:23:09.873631+01,41.92576589,12.50637956,17.38673518
46,2002/3/14,12:53:48.631649+01,41.93960937,12.54107721,14.63488122
47,2002/1/14,07:02:02.900186+01,41.98135503,12.6201431,8.791595671
47,2002/1/14,09:01:22.386594+01,41.93923564,12.52966417,9.574974036
47,2002/1/14,11:28:53.132241+01,41.89587883,12.47676693,11.43907659
47,2002/1/14,13:08:24.991591+01,41.9172929,12.51313615,11.13235918
47,2002/1/14,13:10:53.5672+01,41.9269057,12.52396903,13.66871367
47,2002/2/14,07:51:12.039811+01,41.93930102,12.54104952,10.47868582
47,2002/2/14,09:00:13.104157+01,41.92620025,12.50994045,10.42854487
47,2002/2/14,11:59:58.484592+01,41.93536268,12.53476051,8.699172443
47,2002/2/14,12:32:23.122466+01,41.92554149,12.52761973,14.2959082
47,2002/2/14,12:46:38.189415+01,41.95567954,12.57702469,12.99689781
47,2002/3/14,05:35:25.637119+01,41.98068483,12.62812394,7.783268126
47,2002/3/14,05:48:25.700912+01,41.93689294,12.53914648,5.706692921
47,2002/3/14,06:15:25.708709+01,41.92764254,12.52443885,10.67020269
47,2002/3/14,08:18:05.853124+01,41.93782619,12.54089882,9.58026485
47,2002/3/14,11:59:37.828153+01,41.90854443,12.53380111,10.84696512
47,2002/3/14,12:38:45.249234+01,41.92609458,12.52780795,15.05799355
47,2002/3/14,12:43:32.132198+01,41.93780466,12.54037503,10.74432963
47,2002/3/14,12:44:00.020822+01,41.93771776,12.5430315,13.00612325
48,2002/3/14,13:14:40.397577+01,41.9264494,12.57430723,9.944005234
48,2002/3/14,13:20:25.275044+01,41.90862252,12.54158595,15.72179246
48,2002/3/14,13:20:41.315914+01,41.90857499,12.54017578,16.39069889
48,2002/3/14,14:31:18.922224+01,41.92710095,12.46113558,15.49862407
48,2002/3/14,17:33:54.870119+01,41.88883824,12.45162548,12.31003809
48,2002/3/14,20:18:35.909193+01,41.92622218,12.50994314,15.55406508
48,2002/3/14,20:54:05.837713+01,41.99257337,12.5144168,7.781290497
49,2002/3/14,14:05:33.646544+01,41.92740966,12.50635751,14.57206083
49,2002/3/14,17:59:58.349769+01,41.89727854,12.47071164,15.59776306
49,2002/3/14,18:00:11.906974+01,41.89686882,12.47244997,12.87416801
49,2002/3/14,19:18:35.624133+01,41.92636229,12.47438677,11.81102072
50,2002/1/14,05:59:47.193785+01,41.93525214,12.53506187,5.775797775
50,2002/1/14,09:40:54.498516+01,41.95178036,12.51614506,8.102869603
50,2002/1/14,11:45:15.655742+01,41.90514201,12.48276212,9.99452466
50,2002/1/14,12:50:01.255498+01,41.84845495,12.53322015,12.7769737
50,2002/1/14,12:51:02.542439+01,41.84255839,12.54175804,12.08512619
50,2002/1/14,13:31:31.847805+01,41.88254451,12.48680731,14.88295787
50,2002/1/14,15:16:50.450781+01,41.91732089,12.5424581,14.24873303
50,2002/1/14,15:19:13.646134+01,41.92716872,12.52812855,12.03003951
50,2002/1/14,15:28:24.260654+01,41.95228629,12.54071362,12.14514064
50,2002/2/14,06:00:09.341113+01,41.94014206,12.53202078,8.784862733
50,2002/2/14,11:59:55.057124+01,41.90761426,12.49039057,10.25808887
50,2002/2/14,12:00:11.426825+01,41.90752469,12.49029196,14.87905127
50,2002/2/14,14:59:19.611869+01,41.85654019,12.51096931,15.64682867
50,2002/3/14,05:59:57.147424+01,41.935401,12.53494426,7.419541906
50,2002/3/14,06:20:19.752707+01,41.9353154,12.53496091,10.23881663
50,2002/3/14,08:01:27.782385+01,41.9258015,12.52263371,11.70027095
50,2002/3/14,12:00:10.663888+01,41.91245667,12.46334393,16.37108455
50,2002/3/14,12:04:55.078748+01,41.91127962,12.45119923,11.41342605
50,2002/3/14,14:17:22.370606+01,41.91773196,12.54099814,14.00511413
50, 03/02/2014, 12:14:41.925115+01,41.92657688,12.42730998,11.19268745
51,2002/1/14,05:38:12.920671+01,41.957805,12.5352084,5.952132286
51,2002/1/14,07:48:10.356251+01,41.95180167,12.51613833,9.332518735
51,2002/1/14,08:41:22.121124+01,41.8313,12.438845,7.433501009
51,2002/1/14,08:45:33.426637+01,41.84787167,12.47544167,10.30101023
51,2002/1/14,09:43:54.317214+01,41.92724167,12.563885,8.954453791
51,2002/1/14,10:06:07.950637+01,41.91705833,12.54316667,9.468449909
51,2002/1/14,10:08:37.648085+01,41.92253833,12.526555,10.13131165
51,2002/1/14,13:59:09.328419+01,41.88177333,12.452315,12.71532658
51,2002/1/14,14:18:34.002713+01,41.90149833,12.50133167,14.44246819
51,2002/1/14,14:33:48.211706+01,41.92922667,12.48331833,14.42084965
51,2002/2/14,10:34:36.031208+01,41.92680333,12.52366167,9.620166147
51,2002/2/14,10:34:53.051125+01,41.92563167,12.52247833,9.462439721
51,2002/2/14,11:47:28.644397+01,41.85716,12.49477167,11.73069436
51,2002/2/14,12:40:34.166425+01,41.85718333,12.45163667,10.9505571
51,2002/2/14,12:42:34.394573+01,41.86176667,12.45259833,12.96914819
51,2002/2/14,14:35:11.745283+01,41.92604667,12.516,15.30265621
51,2002/3/14,05:14:54.345834+01,41.9577823,12.5351374,7.399815809
51,2002/3/14,06:06:40.888397+01,41.98125,12.453915,10.6293329
51,2002/3/14,06:11:52.369099+01,41.923835,12.38147167,8.434185609
51,2002/3/14,06:42:02.039449+01,41.85642,12.37713167,8.388569556
51,2002/3/14,06:47:38.142008+01,41.927,12.38125833,9.019927734
51,2002/3/14,11:39:33.678611+01,41.91198167,12.49219,10.54098091
51,2002/3/14,12:00:10.714515+01,41.94226333,12.51684667,14.23851389
51,2002/3/14,12:31:40.37964+01,41.94925167,12.54092,12.66445019
53,2002/1/14,00:00:12.23614+01,41.891202,12.50254796,6.934399509
53,2002/1/14,03:20:10.171604+01,41.94944749,12.54108677,4.582981449
53,2002/1/14,04:03:39.20032+01,41.95183118,12.51613796,6.237899884
53,2002/1/14,04:57:43.072271+01,41.84767259,12.59559942,5.056285474
53,2002/1/14,05:07:58.052704+01,41.81174312,12.51095001,5.68569766
53,2002/1/14,20:43:08.121365+01,41.9436764,12.39019885,8.615424279
53,2002/1/14,20:46:14.017288+01,41.92608678,12.37960627,10.26293155
53,2002/1/14,21:14:43.407891+01,41.90084512,12.47277526,12.60091565
53,2002/2/14,03:40:02.746872+01,41.90726897,12.45254343,5.132222838
53,2002/2/14,05:53:14.66616+01,41.85841138,12.49610519,7.005521498
53,2002/2/14,05:53:28.556698+01,41.85703127,12.49409606,6.872081897
53,2002/2/14,06:00:13.589101+01,41.8387518,12.45125285,8.1047927
53,2002/2/14,06:13:41.204359+01,41.90380707,12.49444008,9.52289782
53,2002/3/14,06:53:49.983498+01,41.90692743,12.4530433,11.33577674
53,2002/3/14,09:35:18.814695+01,41.90718223,12.45238124,7.47979115
53,2002/3/14,13:16:27.910678+01,41.90170553,12.46389613,16.886394
53,2002/3/14,13:35:05.636875+01,41.85816243,12.37619605,12.06481426
53,2002/3/14,13:35:20.807501+01,41.85353712,12.37813091,14.22567358
54,2002/2/14,20:44:45.984953+01,41.83237507,12.45301726,11.47913868
54,2002/2/14,20:45:22.052146+01,41.82785833,12.44717303,10.92759114
54,2002/2/14,23:59:55.613157+01,41.8970843,12.47288671,11.43815032
54,2002/3/14,00:00:10.264465+01,41.89707461,12.47285836,8.745435619
54,2002/3/14,01:01:08.978793+01,41.8814549,12.45188164,5.194836365
54,2002/3/14,16:17:53.743053+01,41.873726,12.4154931,11.24398284
54,2002/3/14,16:57:30.808663+01,41.8994814,12.45307182,15.87715965
54,2002/3/14,18:46:58.061171+01,41.85840116,12.45969842,12.67310619
54,2002/3/14,18:47:29.525341+01,41.8560812,12.45843573,12.60927368
54,2002/3/14,19:12:52.758938+01,41.81661207,12.37084669,11.44312327
55,2002/3/14,06:28:27.318982+01,41.9395499,12.5061085,10.0011854
55,2002/3/14,09:53:23.447768+01,41.85722962,12.49692398,10.73180425
55,2002/3/14,10:46:10.905571+01,41.89274312,12.5421847,9.470742649
55,2002/3/14,11:59:55.602901+01,41.92047618,12.48015473,11.31012839
55,2002/3/14,13:31:27.649387+01,41.9267245,12.48115641,13.70238297
55,2002/3/14,14:25:11.186479+01,41.91457872,12.5039893,15.56960984
56,2002/3/14,09:16:04.267862+01,41.92617897,12.52300008,10.92620489
56,2002/3/14,10:45:20.32634+01,41.89623506,12.54131554,11.39728956
56,2002/3/14,11:57:15.870352+01,41.93853866,12.43696466,10.8689263
56,2002/3/14,11:59:00.484439+01,41.93630531,12.46472559,10.77032303
56,2002/3/14,12:09:33.546654+01,41.93705248,12.46803701,11.42898891
56,2002/3/14,13:24:26.719065+01,41.92577097,12.47336923,16.14263857
57,2002/3/14,16:42:29.858544+01,41.8968438,12.48723193,15.61722474
57,2002/3/14,19:45:22.88965+01,41.81646152,12.37048766,11.0648124
57,2002/3/14,19:52:40.270335+01,41.84194398,12.45384932,14.04623258
57,2002/3/14,19:56:26.744208+01,41.85804341,12.44142452,9.220208615
57,2002/3/14,20:09:53.759301+01,41.8783514,12.45375302,16.42145591
58,2002/1/14,01:05:52.569424+01,41.89590818,12.48349573,7.288254256
58,2002/1/14,02:30:54.392868+01,41.8427622,12.48166522,6.658928605
58,2002/1/14,02:47:54.925042+01,41.80063621,12.45204893,4.255706723
58,2002/1/14,02:52:39.915256+01,41.80283844,12.55599367,4.856701239
58,2002/1/14,02:58:24.61197+01,41.88835412,12.61790719,5.746967033
58,2002/1/14,16:35:12.933001+01,41.91719697,12.54306887,14.59054748
58,2002/1/14,17:49:58.446484+01,41.90304104,12.4864017,15.67385806
58,2002/1/14,19:01:00.649973+01,41.92664792,12.51735111,9.577350466
58,2002/1/14,19:08:27.046229+01,41.91058099,12.50292471,11.60315523
58,2002/1/14,20:07:25.3951+01,41.88564185,12.42146655,9.562261897
58,2002/1/14,21:13:29.441789+01,41.86386992,12.60082123,10.52610012
58,2002/2/14,00:00:00.053872+01,41.90037185,12.47293434,6.668802966
58,2002/2/14,03:14:25.947901+01,41.91230674,12.61567428,5.789183592
58,2002/3/14,05:31:08.670131+01,41.90073037,12.54071039,6.660151047
58,2002/3/14,05:59:53.95326+01,41.91095853,12.49839611,8.56574678
58,2002/3/14,08:54:26.693123+01,41.92677948,12.4934261,9.330791107
58,2002/3/14,11:59:55.216593+01,41.90459948,12.47538549,11.6709888
58,2002/3/14,12:00:10.602557+01,41.90459948,12.47538549,15.05173693
58,2002/3/14,13:38:47.023691+01,41.84029956,12.45586539,14.75684366
58,2002/3/14,13:43:53.776778+01,41.81634083,12.36789501,13.93920921
59,2002/1/14,00:59:51.959087+01,41.90740836,12.49879996,7.027277912
59,2002/1/14,19:02:05.274327+01,41.89268662,12.41877085,10.57370658
59,2002/1/14,19:25:30.87759+01,41.90467438,12.47728804,12.98063121
59,2002/1/14,23:02:00.81069+01,41.92860435,12.47739914,9.857979356
59,2002/2/14,04:17:38.430367+01,41.90446521,12.46834415,7.149785266
59,2002/3/14,09:55:30.357313+01,41.85836838,12.49619327,11.03265657
59,2002/3/14,11:35:40.895511+01,41.92734636,12.5240334,10.41015505
59,2002/3/14,12:04:06.458215+01,41.89966098,12.46098169,16.70629914
59,2002/3/14,12:25:20.546706+01,41.85739,12.4470297,14.23534121
59,2002/3/14,12:47:52.678164+01,41.87189802,12.42251833,13.05671738
60,2002/3/14,11:14:04.756896+01,41.85860484,12.4740927,10.3292409
60,2002/3/14,11:14:20.222072+01,41.8567819,12.47360837,10.72806932
60,2002/3/14,11:19:49.409375+01,41.83207651,12.45250097,7.396684532
60,2002/3/14,13:19:00.704595+01,41.83973429,12.45222466,13.08151721
60,2002/3/14,13:19:16.411571+01,41.84027738,12.45591999,14.37224555
60,2002/3/14,13:25:01.683438+01,41.85866479,12.49668612,17.11896963
61,2002/1/14,01:09:54.645042+01,41.90548667,12.44763833,4.908076314
61,2002/1/14,02:25:33.066474+01,41.90234333,12.46200667,6.861289405
61,2002/1/14,15:51:13.497006+01,41.92618,12.40216667,11.98745238
61,2002/1/14,16:02:29.085788+01,41.92963667,12.41786333,12.14085071
61,2002/1/14,17:49:01.140489+01,41.90471333,12.47854,15.49826009
61,2002/1/14,18:59:45.452217+01,41.90161167,12.50133833,13.22265679
61,2002/1/14,21:08:48.947185+01,41.91478667,12.45026,10.12344629
61,2002/1/14,21:17:40.719958+01,41.93339167,12.44030167,7.969884536
61,2002/2/14,00:00:15.060521+01,41.89108167,12.47901,7.511989882
61,2002/2/14,02:16:12.857869+01,41.90974167,12.45179167,4.800815317
61,2002/2/14,02:40:29.893513+01,41.92686667,12.42053833,5.406193252
61,2002/3/14,06:21:25.399304+01,41.9431957,12.428912,9.099332099
61,2002/3/14,06:45:04.678325+01,41.92597333,12.44729833,7.279865772
61,2002/3/14,07:12:43.495636+01,41.90741333,12.45511,10.26891104
61,2002/3/14,13:24:55.522919+01,41.91984333,12.47325333,14.3631961
62,2002/2/14,16:04:59.660766+01,41.82291656,12.39146987,13.67089228
62,2002/2/14,16:46:44.528792+01,41.85820294,12.44160936,13.95159438
62,2002/2/14,16:59:34.92044+01,41.87004483,12.45293538,15.11031701
62,2002/2/14,17:19:46.954056+01,41.84016946,12.45600276,14.32306924
62,2002/2/14,18:00:09.0623+01,41.89972667,12.46622327,9.07938618
62,2002/2/14,18:16:33.752633+01,41.85721204,12.47117652,13.0588563
62,2002/2/14,23:48:47.53167+01,41.84027059,12.45274756,12.93940525
62,2002/3/14,00:00:02.183997+01,41.84575012,12.47941545,6.387078744
62,2002/3/14,00:02:19.123844+01,41.85834111,12.49621966,8.305241646
62,2002/3/14,16:53:16.050493+01,41.83390059,12.38541615,14.76289709
62,2002/3/14,17:27:34.35493+01,41.85847655,12.49646466,14.54830518
62,2002/3/14,17:56:26.763492+01,41.83113654,12.46887491,18.22154378
62,2002/3/14,21:44:12.554654+01,41.8393658,12.4519546,12.71502926
62,2002/3/14,21:44:27.557579+01,41.8405869,12.4549458,12.84098035
62,2002/3/14,22:57:52.337976+01,41.90815566,12.45266416,10.40298074
62,2002/3/14,23:59:56.034307+01,41.90658352,12.48152316,16.79656642
65,2002/1/14,13:50:13.776011+01,41.89609929,12.54135517,13.97428085
65,2002/1/14,15:42:20.572952+01,41.92068584,12.48045317,14.54701332
65,2002/1/14,15:49:22.94875+01,41.92660407,12.48126959,11.95269643
65,2002/1/14,19:58:22.726243+01,41.89597149,12.47680874,12.85421193
65,2002/1/14,21:49:01.41951+01,41.89977202,12.54271967,10.19506978
65,2002/2/14,14:47:18.707632+01,41.85778039,12.37633507,12.15885423
65,2002/2/14,14:52:34.277971+01,41.81615078,12.3649691,13.05103506
65,2002/2/14,17:59:58.472108+01,41.9017347,12.48069285,14.61920953
65,2002/2/14,19:01:20.562323+01,41.87276466,12.46553768,12.50306964
65,2002/3/14,13:02:09.285918+01,41.91448111,12.54164351,14.41533429
65,2002/3/14,14:25:16.873281+01,41.93937648,12.46004485,14.44079571
65,2002/3/14,14:37:02.767278+01,41.92574374,12.44006053,11.89483918
65,2002/3/14,16:01:14.584605+01,41.85707052,12.47121486,14.41929591
65,2002/3/14,16:36:49.837905+01,41.83793526,12.45124184,12.40202641
65,2002/3/14,17:59:49.882663+01,41.90647176,12.45873134,16.7123322
65,2002/3/14,18:00:04.590779+01,41.90647176,12.45873134,13.8906051
65, 03/02/2014, 14:36:48.300427+01,41.92686573,12.44094503,12.1004202
66,2002/1/14,15:03:29.18601+01,41.90724338,12.46734397,18.43980381
66,2002/1/14,15:46:50.459451+01,41.85460125,12.49067237,17.70632845
66,2002/1/14,15:52:02.991464+01,41.83770961,12.45044157,14.45735962
66,2002/1/14,18:26:37.230538+01,41.84010585,12.45235475,10.02433156
66,2002/1/14,20:07:09.031384+01,41.84683355,12.47587896,11.9196166
66,2002/2/14,19:02:03.028569+01,41.89862487,12.4672746,9.284351782
66,2002/2/14,19:52:17.755188+01,41.86684372,12.5417785,8.703076159
66,2002/3/14,07:59:29.546236+01,41.84009808,12.4525153,6.34333499
66,2002/3/14,10:01:50.404279+01,41.89871071,12.45146064,7.402083749
66,2002/3/14,10:30:22.340757+01,41.85855487,12.53557257,6.456061919
66,2002/3/14,10:30:37.847981+01,41.85619713,12.5377998,9.303210025
66,2002/3/14,10:30:50.751405+01,41.85477587,12.54089068,11.32266778
67,2002/1/14,09:14:32.016037+01,41.89170333,12.5059909,11.11538833
67,2002/1/14,10:14:20.380455+01,41.85743514,12.49453927,9.581648415
67,2002/1/14,10:26:19.767586+01,41.8368552,12.44971768,7.370436643
67,2002/1/14,13:50:50.001178+01,41.93414512,12.47213945,14.36652671
67,2002/1/14,14:52:07.857802+01,41.89424893,12.48528787,13.9302521
67,2002/2/14,05:59:49.484997+01,41.90305822,12.49625743,6.968300559
67,2002/2/14,06:00:04.958506+01,41.90305822,12.49625743,9.371326057
67,2002/2/14,07:25:49.610464+01,41.85669165,12.49372241,10.71034535
67,2002/2/14,10:27:44.172415+01,41.86113477,12.37481325,8.324035749
67,2002/2/14,10:54:01.460167+01,41.79904592,12.54236009,8.987766208
67,2002/2/14,11:06:03.577366+01,41.81638004,12.36842764,9.176754327
67,2002/2/14,13:28:58.096335+01,41.81639879,12.36923707,13.16509658
67,2002/2/14,13:33:56.343587+01,41.85982501,12.37560118,12.41714428
67,2002/2/14,13:38:39.860848+01,41.92703556,12.3812731,12.43285274
67,2002/2/14,14:11:12.800613+01,41.92606446,12.52776164,11.36380888
67,2002/3/14,05:59:57.437519+01,41.90075559,12.50046743,9.197577623
67,2002/3/14,06:00:10.986283+01,41.90075559,12.50046743,9.105650512
67,2002/3/14,06:45:58.620246+01,41.89873215,12.45141405,4.250973886
67,2002/3/14,07:04:44.348274+01,41.85661707,12.51559564,11.40670816
67,2002/3/14,10:23:49.347871+01,41.84280901,12.5414042,10.25512399
67,2002/3/14,12:00:10.699448+01,41.91110917,12.49852707,14.68658367
67,2002/3/14,13:00:57.677374+01,41.8124555,12.4204498,13.3315401
67,2002/3/14,14:06:25.57117+01,41.85635838,12.49717153,11.23098374
68,2002/1/14,06:14:56.485222+01,41.99512834,12.49212373,8.756871902
68,2002/1/14,07:14:26.789328+01,41.92072219,12.48046734,10.57692681
68,2002/1/14,09:22:05.981488+01,41.89846816,12.43988209,7.959739981
68,2002/1/14,12:01:12.110064+01,41.91668539,12.51221482,14.84738055
68,2002/1/14,12:03:41.640516+01,41.92676325,12.5238699,11.36403727
68,2002/1/14,13:15:44.883098+01,41.95994451,12.45266585,10.42207328
68,2002/2/14,06:10:20.238005+01,41.99481259,12.49176264,9.182069717
68,2002/2/14,07:48:04.036651+01,41.84073029,12.45372394,11.65276382
68,2002/2/14,07:48:19.409252+01,41.83868926,12.45121564,7.391316531
68,2002/2/14,08:01:42.845499+01,41.9046298,12.47863619,9.884301887
68,2002/2/14,14:51:36.412152+01,41.92580046,12.52267508,16.16231369
68,2002/3/14,05:56:27.768241+01,41.92659484,12.45828444,6.681566205
68,2002/3/14,05:56:42.772358+01,41.92590908,12.45682794,7.645462071
68,2002/3/14,11:07:55.492897+01,41.89913416,12.45221155,8.117091525
68,2002/3/14,11:59:55.80978+01,41.90022427,12.46274208,10.83186897
68,2002/3/14,12:33:23.805782+01,41.90477693,12.47766458,16.10997032
70,2002/1/14,05:20:27.401683+01,41.87841526,12.6240087,6.153971561
70,2002/1/14,05:36:57.334905+01,41.90832515,12.53136784,7.08703543
70,2002/1/14,07:00:41.86754+01,41.90769138,12.49079712,10.00426201
70,2002/1/14,14:26:35.837945+01,41.90753686,12.49024198,14.64289969
70,2002/2/14,05:16:52.274575+01,41.87680647,12.6278756,6.050610452
70,2002/2/14,05:42:52.334548+01,41.90044691,12.53991503,7.105559741
70,2002/2/14,06:00:00.517795+01,41.9073914,12.49026562,10.55201667
70,2002/2/14,07:32:46.703186+01,41.85625005,12.4931303,10.17911958
70,2002/2/14,10:12:40.297353+01,41.8983959,12.45071833,8.259625854
70,2002/2/14,11:16:58.14848+01,41.839001,12.45167176,7.77513535
70,2002/2/14,12:00:02.992274+01,41.90756553,12.49053056,15.12077236
70,2002/2/14,13:23:21.220021+01,41.88891008,12.45229748,12.74369343
70,2002/2/14,13:56:58.595483+01,41.8573148,12.53671205,15.54439854
70,2002/2/14,13:57:29.032508+01,41.85434416,12.54221,11.87747766
70,2002/3/14,05:04:50.935033+01,41.87664491,12.62782749,7.016184557
70,2002/3/14,05:59:50.531672+01,41.90741893,12.49069372,8.017410756
70,2002/3/14,06:00:02.475599+01,41.90741498,12.49064286,10.58876929
70,2002/3/14,12:00:13.638771+01,41.90791429,12.49196683,14.8020914
71,2002/1/14,07:36:18.524289+01,41.94382952,12.4744886,8.784841488
71,2002/1/14,08:06:49.95462+01,41.9462722,12.4519132,8.470836505
71,2002/1/14,08:22:22.665422+01,41.91441386,12.4505772,8.039124471
71,2002/1/14,08:43:27.71251+01,41.9052094,12.49301513,10.06581598
71,2002/2/14,06:28:08.008357+01,41.9248403,12.42544137,8.595725708
71,2002/2/14,06:28:23.132662+01,41.92688492,12.42672988,8.771040029
71,2002/2/14,11:40:59.65111+01,41.92545897,12.46211049,10.57317303
71,2002/2/14,11:59:59.246055+01,41.9350522,12.46347949,9.203227445
71,2002/2/14,12:02:13.82236+01,41.92598813,12.45705662,15.76358484
71,2002/2/14,12:09:20.445818+01,41.91552699,12.45279616,11.41823901
71,2002/2/14,12:29:25.879757+01,41.85694375,12.44681224,12.69273178
